doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/298034,biorxiv,1,neuroscience,year1,2018-04-09,Massachusetts General Hospital,122,897,2,0.0
10.1101/2021.06.30.21259763,medrxiv,1,pediatrics,year1,2021-07-08,"Institute of Systems, Molecular and Integrative Biology, University of Liverpool, Liverpool",163,5004,16,39.0
10.1101/2022.08.31.506069,biorxiv,1,genetics,NP,2022-08-31,St Vincent's Institute,122,1757,3,
10.1101/2022.09.03.506476,biorxiv,1,cancer biology,NP,2022-09-04,Massachusetts General Hospital and Harvard Medical School,128,1377,15,
10.1101/2021.10.18.464842,biorxiv,1,neuroscience,year1,2021-10-19,Northwestern University,117,2455,15,9.0
10.1101/2022.04.01.486694,biorxiv,1,neuroscience,NP,2022-04-05,University of Geneva,102,1288,3,
10.1101/2021.11.05.465756,biorxiv,1,ecology,NP,2021-11-05,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Potsdam, Germany",100,1781,10,
10.1101/2021.10.19.21264712,medrxiv,1,infectious diseases,year1,2021-10-22,University of Nairobi,113,1638,3,1.0
10.1101/2020.03.13.982959,biorxiv,1,microbiology,year1,2020-03-14,Osaka Dental University,118,1963,8,2.0
10.1101/642744,biorxiv,1,biophysics,NP,2019-05-20,ENS,107,918,4,
10.1101/293183,biorxiv,1,bioinformatics,NP,2018-04-02,"Institute for Systems Biology, Seattle, WA 98195, USA",94,1062,9,
10.1101/2021.06.08.21258559,medrxiv,1,genetic and genomic medicine,year1,2021-06-12,University of Wisconsin-Madison,91,1102,6,3.0
10.1101/2019.12.25.19015792,medrxiv,1,surgery,year1,2019-12-30,debre berhan university,101,2104,4,2.0
10.1101/2021.09.22.461388,biorxiv,1,biophysics,NP,2021-09-24,University of Richmond,154,1647,2,
10.1101/2020.07.07.191551,biorxiv,1,ecology,year1,2020-07-08,"Department of Wildlife Ecology and Conservation, University of Florida",73,1313,6,8.0
10.1101/548404,biorxiv,1,biophysics,year1,2019-02-19,Washington University in St. Louis,99,1302,4,3.0
10.1101/2021.02.22.431953,biorxiv,1,neuroscience,NP,2021-02-22,Uppsala University,141,1385,10,
10.1101/2020.09.22.307850,biorxiv,1,cell biology,year1,2020-09-22,"University of Southampton, Southampton, UK",50,737,3,3.0
10.1101/2022.11.08.515705,biorxiv,1,neuroscience,year2,2022-11-09,"Integrated Electronics and Biointerfaces Laboratory, Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA 92093, ",88,1033,21,0.0
10.1101/2020.03.13.20035501,medrxiv,1,epidemiology,year2,2020-03-17,"Rollins School of Public Health, Emory University, Atlanta, GA, USA",117,1868,14,4.0
10.1101/2020.10.30.20223305,medrxiv,1,epidemiology,year1,2020-11-03,Cornell University,63,1529,2,2.0
10.1101/634410,biorxiv,1,neuroscience,NP,2019-05-10,"University of Arizona College of Medicine, Phoenix, AZ, 85004",98,1018,8,
10.1101/2022.11.02.514913,biorxiv,1,bioinformatics,NP,2022-11-04,University of California San Francisco,77,613,3,
10.1101/500413,biorxiv,1,neuroscience,year1,2018-12-19,University of Oxford,42,1053,5,15.0
10.1101/325639,biorxiv,1,microbiology,year1,2018-05-18,Universidad de Zaragoza,125,2190,5,6.0
10.1101/2022.07.21.500983,biorxiv,1,biophysics,year1,2022-07-22,University of Houston,111,1825,5,0.0
10.1101/542449,biorxiv,1,epidemiology,year1,2019-02-07,"Public Health Observatory, NHS Health Scotland",89,2715,7,1.0
10.1101/2020.10.26.355065,biorxiv,1,cell biology,year1,2020-10-26,University of Helsinki,89,1109,8,22.0
10.1101/2020.03.16.20036590,medrxiv,1,nephrology,year1,2020-03-23,McMaster University,62,1744,4,4.0
10.1101/2020.03.27.012310,biorxiv,1,neuroscience,year1,2020-03-29,Dartmouth College,78,1537,3,4.0
10.1101/2020.03.10.986612,biorxiv,1,bioinformatics,year1,2020-03-12,University of Wisconsin-Madison,78,1480,4,1.0
10.1101/2020.05.07.083360,biorxiv,1,immunology,year1,2020-05-09,The University of Melbourne,70,1885,3,3.0
10.1101/2021.02.10.430670,biorxiv,1,immunology,NP,2021-02-16,National Institute for Public Health and the Environment,99,1037,7,
10.1101/2022.11.30.22282939,medrxiv,1,infectious diseases,NP,2022-12-03,Pontificia Universidad Javeriana,164,1733,6,
10.1101/2021.07.14.452425,biorxiv,1,biophysics,NP,2021-07-15,University of Pittsburgh,186,1621,1,
10.1101/2020.08.10.244434,biorxiv,1,cell biology,year1,2020-08-10,"European Research Institute for the Biology of Ageing, University Medical Center Groningen, University of Groningen, Antonius Deusinglaan 1, 9713 AV, Groningen,",79,1456,7,9.0
10.1101/2021.10.24.465644,biorxiv,1,plant biology,year2,2021-10-25,Tokushima University,111,1947,5,5.0
10.1101/2019.12.19.883603,biorxiv,1,bioinformatics,NP,2019-12-20,University of Otago,76,1163,5,
10.1101/2020.12.04.411934,biorxiv,1,evolutionary biology,year1,2020-12-05,"Max Planck Institute of Animal Behaviour, Germany",74,1305,7,5.0
10.1101/2021.06.16.448727,biorxiv,1,bioinformatics,year1,2021-06-17,Toyota Technological Institute at Chicago,102,1489,2,10.0
10.1101/545483,biorxiv,1,animal behavior and cognition,year2,2019-02-10,Princeton University,44,1049,2,5.0
10.1101/2021.10.08.463677,biorxiv,1,zoology,NP,2021-10-09,Arkansas State University,95,1929,10,
10.1101/2020.06.16.155143,biorxiv,1,bioengineering,year1,2020-06-17,Penn State,78,2002,7,5.0
10.1101/2020.04.08.031914,biorxiv,1,evolutionary biology,year1,2020-04-09,"Ecology Research Group, Section of Natural and Applied Sciences, School of Human and Life Sciences, Canterbury Christ Church University, North Holmes Road, Cant",127,1705,5,0.0
10.1101/2022.04.07.487465,biorxiv,1,cancer biology,NP,2022-04-07,University of Maryland School of Medicine,119,1083,6,
10.1101/2022.10.20.22281285,medrxiv,1,epidemiology,year1,2022-10-21,"University of California, San Francisco",91,1805,9,0.0
10.1101/2021.05.02.442359,biorxiv,1,developmental biology,year1,2021-05-03,Albert Einstein College of Medicine and Montefiore Medical Center,83,1193,11,4.0
10.1101/2021.01.02.20248980,medrxiv,1,health policy,year1,2021-01-04,University of Peloponnese,109,1578,7,3.0
10.1101/2022.09.05.506623,biorxiv,1,ecology,year1,2022-09-06,"School of Biological, Earth and Environmental Sciences, Distillery Fields, North Mall, University College Cork, Cork, Ireland",109,1222,8,0.0
10.1101/2020.05.22.110437,biorxiv,1,genomics,NP,2020-05-22,Delhi University,106,2836,9,
10.1101/2020.05.02.074237,biorxiv,1,animal behavior and cognition,year2,2020-05-02,University of Nebraska-Lincoln,92,966,3,3.0
10.1101/2020.05.25.115535,biorxiv,1,genetics,year1,2020-05-28,Colorado State University,65,2472,10,7.0
10.1101/2021.02.19.21252061,medrxiv,1,infectious diseases,year1,2021-02-23,Yokohama City University School of Medicine,108,1310,13,6.0
10.1101/2021.06.11.448066,biorxiv,1,microbiology,year1,2021-06-11,University of Wuerzburg,91,1025,7,3.0
10.1101/2021.04.24.21255936,medrxiv,1,oncology,year1,2021-04-26,Columbia University Irving Medical Center,61,1074,29,3.0
10.1101/2020.07.22.214221,biorxiv,1,synthetic biology,year1,2020-07-22,Northwestern University,146,1211,6,7.0
10.1101/2021.01.29.21250732,medrxiv,1,cardiovascular medicine,NP,2021-02-01,The University of Hong Kong,128,1456,2,
10.1101/2021.02.22.432282,biorxiv,1,neuroscience,year1,2021-02-22,Northwestern University Feinberg School of Medicine,150,1102,2,2.0
10.1101/2021.08.30.458264,biorxiv,1,neuroscience,NP,2021-09-01,Harvard University,74,1434,6,
10.1101/2020.12.22.423903,biorxiv,1,neuroscience,year2,2020-12-22,University of Geneva,99,1593,17,8.0
10.1101/640011,biorxiv,1,genomics,year1,2019-05-17,Columbia University,110,992,8,8.0
10.1101/2021.07.04.21259905,medrxiv,1,anesthesia,NP,2021-07-06,Army Medical College Bogura,125,1542,5,
10.1101/2020.11.04.20226126,medrxiv,1,rehabilitation medicine and physical therapy,NP,2020-11-06,Icahn School of Medicine at Mount Sinai,104,1925,12,
10.1101/2021.03.11.434944,biorxiv,1,cancer biology,NP,2021-03-11,University Hospital Ulm,92,370,10,
10.1101/363564,biorxiv,1,microbiology,year1,2018-07-06,Max Planck Institute for Marine Microbiology,154,2336,3,4.0
10.1101/2020.09.22.20199729,medrxiv,1,epidemiology,year1,2020-09-24,IHU Mediterrannee Infection,127,1053,11,1.0
10.1101/457374,biorxiv,1,neuroscience,year1,2018-10-30,Harvard Medical School,69,1740,9,5.0
10.1101/413237,biorxiv,1,pharmacology and toxicology,year1,2018-09-10,"Iranian Research Inst of Plant Protection, Agricultural Research Education & Extension Organization",72,1389,4,3.0
10.1101/450833,biorxiv,1,microbiology,year2,2018-10-24,Leiden University,105,1196,4,9.0
10.1101/2021.03.20.21254005,medrxiv,1,genetic and genomic medicine,year1,2021-03-20,"Max Planck Institute for Evolutionary Anthropology, Deutscher Platz 6, D-04103 Leipzig, Germany; Department of Neuroscience, Karolinska Institutet, SE-17177 Sto",64,493,10,42.0
10.1101/2022.11.02.514912,biorxiv,1,bioinformatics,NP,2022-11-03,Institut Curie,79,1912,4,
10.1101/2021.11.15.468663,biorxiv,1,bioinformatics,year1,2021-11-16,"University of Michigan, Department of Computational Medicine & Bioinformatics",97,1507,3,1.0
10.1101/2020.11.03.366955,biorxiv,1,ecology,year1,2020-11-04,"Large Lakes Observatory, University of Minnesota Duluth",70,1859,4,3.0
10.1101/2021.08.12.456051,biorxiv,1,immunology,year2,2021-08-13,Technion,101,1000,3,6.0
10.1101/2022.01.05.474142,biorxiv,1,plant biology,year1,2022-01-05,Cornell University,131,1778,11,1.0
10.1101/811026,biorxiv,1,bioengineering,year2,2019-10-21,UC Irvine,67,651,6,4.0
10.1101/2021.04.13.21254467,medrxiv,1,gastroenterology,year1,2021-04-15,Case Western Reserve University,144,1353,8,0.0
10.1101/2021.12.12.472272,biorxiv,1,biophysics,year1,2021-12-13,Max Planck Institute for the Physics of Complex Systems,73,1219,4,1.0
10.1101/2020.03.30.016683,biorxiv,1,neuroscience,year1,2020-04-01,University of Utah,150,2151,7,6.0
10.1101/2021.05.10.21256982,medrxiv,1,neurology,year2,2021-05-11,"Department of Molecular and Medical Pharmacology, David Geffen School of Medicine, UCLA",85,3593,12,13.0
10.1101/2022.11.22.517485,biorxiv,1,zoology,NP,2022-11-24,"Institut fuer Biowissenschaften, Allgemeine und Spezielle Zoologie, Universitaet Rostock, Germany",123,1188,3,
10.1101/764282,biorxiv,1,neuroscience,year1,2019-09-10,"Krieger Mind/Brain Institute, Johns Hopkins University, Baltimore, Maryland 21218, USA; Solomon H. Snyder Department of Neuroscience, Johns Hopkins University, ",63,1733,3,6.0
10.1101/2022.02.09.479395,biorxiv,1,biochemistry,year1,2022-02-09,UCL,76,1331,10,1.0
10.1101/2020.09.09.289199,biorxiv,1,scientific communication and education,year1,2020-09-09,Debre Tabor University,157,2848,4,3.0
10.1101/430041,biorxiv,1,evolutionary biology,NP,2018-09-30,University of Lausanne,126,1110,3,
10.1101/2022.06.07.22276108,medrxiv,1,infectious diseases,NP,2022-06-08,University Medical Center Utrecht,145,2061,8,
10.1101/2020.07.21.214783,biorxiv,1,microbiology,year1,2020-07-22,"Centro de Ciencias Genomics, Universidad Nacional Autonoma de Mexico",107,1425,8,2.0
10.1101/2021.03.25.21254315,medrxiv,1,epidemiology,year1,2021-03-26,"Centre for Statistics in Medicine, NDORMS, University of Oxford, Oxford, United Kingdom. Department of Medical Informatics, Erasmus University Medical Center, R",149,2106,15,40.0
10.1101/2021.01.20.427434,biorxiv,1,ecology,year1,2021-01-21,Universidade de Brasilia,157,1993,11,0.0
10.1101/2022.03.21.485145,biorxiv,1,neuroscience,year1,2022-03-22,Universidad de Valparaiso,90,1719,5,3.0
10.1101/2020.09.09.288886,biorxiv,1,evolutionary biology,year1,2020-09-09,University of Geneva,83,3680,2,1.0
10.1101/2020.08.27.270140,biorxiv,1,scientific communication and education,year1,2020-08-28,CNRS,153,952,2,2.0
10.1101/733345,biorxiv,1,biophysics,year1,2019-08-13,Ecole Polytechnique Federale de Lausanne,81,1009,2,0.0
10.1101/2022.07.05.22277245,medrxiv,1,genetic and genomic medicine,NP,2022-07-06,"NMC Genetics India Pvt. Ltd Gurugram, India",143,857,5,
10.1101/658088,biorxiv,1,genomics,NP,2019-06-03,Janelia Research Campus,82,1107,6,
10.1101/2020.10.29.360578,biorxiv,1,microbiology,NP,2020-10-29,"Radboud university medical center, Nijmegen, The Netherlands",123,3653,13,
10.1101/2022.12.30.522302,biorxiv,1,animal behavior and cognition,year2,2022-12-30,Indiana University Bloomington,94,1035,2,0.0
10.1101/313015,biorxiv,1,neuroscience,year1,2018-05-02,"Norwegian Centre for Mental Disorders Research, University of Oslo and Sunnaas Hospital",145,1865,13,10.0
10.1101/188672,biorxiv,2,evolutionary biology,year1,2018-06-14,National Institute for Mathematical & Biological Synthesis (NIMBioS),142,1789,1,10.0
10.1101/2020.09.02.280065,biorxiv,1,animal behavior and cognition,year1,2020-09-02,University of Illinois at Urbana-Champaign,117,2080,6,2.0
10.1101/2021.02.01.21250971,medrxiv,1,public and global health,NP,2021-02-04,None,107,1503,1,
10.1101/2022.09.27.509755,biorxiv,1,cell biology,NP,2022-09-28,New York University,95,1273,7,
10.1101/2021.01.27.428500,biorxiv,1,evolutionary biology,year1,2021-01-28,Lehigh University,83,1592,3,1.0
10.1101/2022.04.22.22274137,medrxiv,1,infectious diseases,NP,2022-04-22,United Kingdom Health Security Agency,43,968,4,
10.1101/2020.03.23.003269,biorxiv,1,biophysics,year1,2020-03-23,Skidmore College,87,3473,5,2.0
10.1101/2022.08.15.22278803,medrxiv,1,genetic and genomic medicine,NP,2022-08-17,Statens Serum Institut,55,1149,14,
10.1101/2020.05.25.114801,biorxiv,1,genetics,year1,2020-05-27,University of Alabama at Birmingham,133,1978,8,2.0
10.1101/2022.01.25.477731,biorxiv,1,biophysics,year2,2022-01-27,IBEC,95,1546,5,2.0
10.1101/2021.03.19.436131,biorxiv,1,immunology,year1,2021-03-19,"School of Immunology and Microbial Sciences, King's College London, Guy's Campus, London, SE1 9RT, UK.",100,1064,17,9.0
10.1101/2021.03.26.437136,biorxiv,1,biochemistry,year1,2021-03-26,Martin Luther University Halle-Wittenberg,112,1635,4,7.0
10.1101/2021.05.18.444722,biorxiv,1,immunology,year1,2021-05-18,"Center for Vaccine Development and Global Health, University of Maryland School of Medicine",80,1196,10,1.0
10.1101/2021.02.04.429873,biorxiv,1,evolutionary biology,year1,2021-02-05,"Institute of Integrative Biology, ETH Zurich",80,1006,2,1.0
10.1101/2020.06.10.145052,biorxiv,1,genomics,NP,2020-06-12,Centers for Disease Control and Prevention,104,1374,6,
10.1101/2021.07.25.21261083,medrxiv,1,epidemiology,year1,2021-07-29,Kuwait University,140,2853,4,1.0
10.1101/2020.10.13.336636,biorxiv,1,bioengineering,NP,2020-10-14,Washington University,83,1209,5,
10.1101/2021.08.05.21261565,medrxiv,1,infectious diseases,NP,2021-08-07,Lady Hardinge Medical College,189,1726,6,
10.1101/466813,biorxiv,1,cell biology,NP,2018-11-09,European Institute of Oncology,84,1117,8,
10.1101/2020.08.10.244376,biorxiv,1,neuroscience,year1,2020-08-10,UMass Amherst,65,1627,3,1.0
10.1101/2022.09.21.508877,biorxiv,1,cell biology,year1,2022-09-21,Rosalind Franklin Institute,58,1244,19,10.0
10.1101/2020.11.24.20238303,medrxiv,1,dentistry and oral medicine,NP,2020-11-29,Krishnadevaraya College of Dental Sciences and Hospital,55,1687,2,
10.1101/2022.08.13.502796,biorxiv,1,genetics,year1,2022-08-15,"Biodiversity and Crop Improvement Program (BICP), International Center for Agricultural Research in the Dry Areas (ICARDA), Rabat, Morocco.",116,2610,7,0.0
10.1101/2020.10.14.20212001,medrxiv,1,infectious diseases,year1,2020-10-15,Indian Institute of Science,92,1071,14,0.0
10.1101/2020.11.25.399196,biorxiv,1,microbiology,year1,2020-11-26,University of Wollongong,46,1558,3,0.0
10.1101/2020.06.04.135095,biorxiv,1,molecular biology,NP,2020-06-05,National Institute of Health,132,1397,5,
10.1101/469312,biorxiv,1,biochemistry,year2,2018-11-13,"University of Wollongong, Australia",89,1017,9,4.0
10.1101/2020.02.08.940122,biorxiv,1,cell biology,year1,2020-02-09,University of North Carolina at Chapel Hill,79,924,3,7.0
10.1101/2020.05.30.20118026,medrxiv,1,psychiatry and clinical psychology,NP,2020-06-03,"Department of Radiology, The First Affiliated Hospital of China Medical University",140,1771,9,
10.1101/2022.02.26.22271549,medrxiv,1,cardiovascular medicine,NP,2022-02-28,University of Massachusetts Amherst,83,2376,13,
10.1101/2021.07.30.454558,biorxiv,1,bioengineering,year1,2021-07-31,Dartmouth College,134,1478,5,0.0
10.1101/2020.12.01.406629,biorxiv,1,developmental biology,year1,2020-12-02,University of Oslo,110,1306,2,0.0
10.1101/2021.12.06.471377,biorxiv,1,immunology,year1,2021-12-07,"Department of Mechanical Engineering, Istanbul Technical University",89,1368,3,8.0
10.1101/2020.08.07.238329,biorxiv,1,genomics,year1,2020-08-07,"Department of Biological Sciences, Oakland University, Rochester, MI 48309, USA;  Department of Biological Sciences, Uzhhorod National University, Uzhhorod 8800",27,2135,28,0.0
10.1101/2020.03.24.20043067,medrxiv,1,health policy,NP,2020-03-27,Stanford University,67,1361,3,
10.1101/2021.05.13.21257140,medrxiv,1,infectious diseases,year1,2021-05-18,National Research Council of Italy,81,1421,2,3.0
10.1101/2022.09.22.22280255,medrxiv,1,epidemiology,NP,2022-09-23,Shandong University,120,1751,15,
10.1101/271270,biorxiv,1,molecular biology,year1,2018-02-25,"Institute of Molecular Biology, Ackermannweg 4, 55128 Mainz, Germany",103,1652,10,4.0
10.1101/559252,biorxiv,1,synthetic biology,NP,2019-02-24,UC Berkeley,76,350,1,
10.1101/2021.05.21.445178,biorxiv,1,immunology,year1,2021-05-23,"University of Maryland, Baltimore",110,2115,6,4.0
10.1101/2019.12.20.873083,biorxiv,1,neuroscience,year1,2019-12-20,Tulane University,67,1941,3,7.0
10.1101/2022.07.24.501297,biorxiv,1,systems biology,NP,2022-07-24,Clemson University,137,2142,4,
10.1101/2020.06.18.20134700,medrxiv,1,epidemiology,year1,2020-06-20,University of Wisconsin-Madison,98,1559,2,14.0
10.1101/2022.10.26.512711,biorxiv,1,biophysics,NP,2022-10-28,Yale University School of Medicine,65,1721,2,
10.1101/2020.01.31.928168,biorxiv,1,bioinformatics,year1,2020-01-31,University of Birmingham,88,746,8,6.0
10.1101/2022.11.07.515470,biorxiv,1,evolutionary biology,year2,2022-11-08,"Evolutionary Dynamics Group, Centre for Cancer Genomics and Computational Biology, Barts Cancer Centre, Queen Mary University of London, Charterhouse Square, Lo",89,1791,4,0.0
10.1101/772699,biorxiv,1,plant biology,year1,2019-09-21,"Matthias Schleiden Institute - Genetics, Friedrich Schiller University Jena, Philosophenweg 12, 07743 Jena, Germany",118,2242,5,1.0
10.1101/19013599,medrxiv,1,genetic and genomic medicine,year1,2019-12-04,"Department of Ophthalmology, Flinders University, Adelaide, Australia",75,1510,20,3.0
10.1101/2022.11.21.517443,biorxiv,1,bioinformatics,NP,2022-11-24,"Institute of Chemistry, Academia Sinica, Taiwan",116,1491,6,
10.1101/2022.10.10.22280898,medrxiv,1,infectious diseases,NP,2022-10-11,Universitas Sumatera Utara Fakultas Kedokteran,176,1381,7,
10.1101/829820,biorxiv,1,neuroscience,NP,2019-11-04,Weill Cornell Medicine,91,1324,8,
10.1101/2021.09.24.461243,biorxiv,1,microbiology,NP,2021-09-24,University of Bath,123,3781,12,
10.1101/2022.08.25.505256,biorxiv,1,neuroscience,NP,2022-08-26,Kyoto University,119,1063,8,
