doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/2022.06.03.494650,biorxiv,1,bioengineering,year1,2022-06-04,"University of California, Los Angeles (UCLA)",113,1663,5,4.0
10.1101/2022.06.04.494709,biorxiv,1,neuroscience,NP,2022-06-05,Columbia University Irving Medical Center,126,1167,27,
10.1101/2022.06.04.494837,biorxiv,1,neuroscience,NP,2022-06-05,University of York,70,1474,3,
10.1101/2022.06.06.494859,biorxiv,1,bioengineering,NP,2022-06-08,Johns Hopkins University,101,2036,11,
10.1101/2022.06.06.495016,biorxiv,1,pathology,year1,2022-06-06,Icahn School of Medicine at Mount Sinai,88,1919,16,9.0
10.1101/2022.06.06.495052,biorxiv,1,neuroscience,NP,2022-06-07,"Gladstone Institutes, UCSF",108,1230,14,
10.1101/2022.06.07.495075,biorxiv,1,biophysics,year1,2022-06-09,"Adolphe Merkle Institute, University of Fribourg, Chemin des Verdiers 4, CH-1700 Fribourg, Switzerland",60,1500,7,0.0
10.1101/2022.06.08.495100,biorxiv,1,neuroscience,NP,2022-06-10,"Department for Epigenetics and Systems Medicine in Neurodegenerative Diseases, DZNE, Göttingen, Germany; Cluster of Excellence MBExC, University of Göttingen; D",124,1830,12,
10.1101/2022.06.08.495312,biorxiv,1,neuroscience,year2,2022-06-10,University College London,107,1218,3,0.0
10.1101/2022.06.08.495344,biorxiv,1,neuroscience,NP,2022-06-09,"University of Ottawa, Faculty of Medicine",100,2059,11,
10.1101/2022.06.09.22275750,medrxiv,1,neurology,year1,2022-06-13,Tokyo Metropolitan Geriatric Hospital and Institute of Gerontology,102,1874,24,5.0
10.1101/2022.06.09.22276206,medrxiv,1,neurology,year1,2022-06-14,University of Wisconsin-Madison,50,2315,12,8.0
10.1101/2022.06.09.495140,biorxiv,1,neuroscience,year1,2022-06-12,Karolinska Institutet,94,2979,20,0.0
10.1101/2022.06.09.495493,biorxiv,1,animal behavior and cognition,NP,2022-06-12,Tsinghua University,91,1665,4,
10.1101/2022.06.09.495520,biorxiv,1,biophysics,NP,2022-06-10,"Department of Physiology and Neuroscience, Zilkha Neurogenetic Institute, Keck School of Medicine, University of Southern California, Los Angeles, California, U",88,1420,8,
10.1101/2022.06.10.22276251,medrxiv,1,neurology,year1,2022-06-14,University of Oxford,134,1765,14,
10.1101/2022.06.10.495369,biorxiv,1,neuroscience,year1,2022-06-15,Federal University of Rio de Janeiro,135,1157,21,2.0
10.1101/2022.06.12.495840,biorxiv,1,neuroscience,NP,2022-06-15,Massachusetts General Hospital and Harvard Medical School,177,1510,11,
10.1101/2022.06.13.22276337,medrxiv,1,neurology,NP,2022-06-14,Massachusetts General Hospital,96,2787,20,
10.1101/2022.06.13.495962,biorxiv,1,cell biology,NP,2022-06-14,"Laboratory of Integrative Systems Physiology, Ecole Polytechnique Federale de Lausanne.",91,1496,10,
10.1101/2022.06.14.496080,biorxiv,1,neuroscience,year1,2022-06-16,Coventry University,96,1439,5,0.0
10.1101/2022.06.14.496100,biorxiv,1,bioinformatics,NP,2022-06-16,UTHealth,118,1927,6,
10.1101/2022.06.14.496112,biorxiv,1,neuroscience,NP,2022-06-17,"Neuroscience Program, Emory University, Atlanta, GA, USA; Department of Medicine, Emory University, Atlanta, Georgia, USA",84,1801,11,
10.1101/2022.06.14.496149,biorxiv,1,neuroscience,NP,2022-06-17,"Cognitive Disorders Research Laboratory, University of Toledo of Medicine and Life Sciences, Department of Neurosciences, Toledo, Ohio, USA",119,936,11,
10.1101/2022.06.15.496189,biorxiv,1,biophysics,year1,2022-06-17,University of Alberta,110,1360,4,5.0
10.1101/2022.06.15.496285,biorxiv,1,neuroscience,NP,2022-06-17,Emory University,109,1040,8,
10.1101/2022.06.15.496331,biorxiv,1,neuroscience,NP,2022-06-17,Duke Univ Medical Center,70,2785,11,
10.1101/2022.06.16.22276513,medrxiv,1,neurology,year1,2022-06-17,Broad Institute,101,2012,3,7.0
10.1101/2022.06.16.22276523,medrxiv,1,genetic and genomic medicine,year1,2022-06-17,Duke University,101,1631,5,1.0
10.1101/2022.06.16.495307,biorxiv,1,neuroscience,year2,2022-06-17,University College London,112,1003,7,0.0
10.1101/2022.06.16.496371,biorxiv,1,neuroscience,NP,2022-06-17,Gladstone Institutes,104,1129,6,
10.1101/2022.06.16.496466,biorxiv,1,neuroscience,NP,2022-06-21,Brown University,112,2356,3,
10.1101/2022.06.17.22276532,medrxiv,1,neurology,NP,2022-06-17,Imperial College London,118,1622,9,
10.1101/2022.06.17.496576,biorxiv,1,neuroscience,year1,2022-06-21,University of Pittsburgh,124,1948,6,0.0
10.1101/2022.06.18.496543,biorxiv,1,neuroscience,NP,2022-06-20,Brown University,143,2071,8,
10.1101/2022.06.18.496688,biorxiv,1,neuroscience,NP,2022-06-19,University of Cambridge,99,1392,8,
10.1101/2022.06.20.494087,biorxiv,1,systems biology,year1,2022-06-22,Emory University,161,1533,8,18.0
10.1101/2022.06.20.496547,biorxiv,1,biochemistry,year2,2022-06-20,Imperial College London,73,942,4,1.0
10.1101/2022.06.20.496731,biorxiv,1,neuroscience,NP,2022-06-21,Vrije Universiteit Amsterdam,98,1066,4,
10.1101/2022.06.20.496769,biorxiv,1,neuroscience,NP,2022-06-22,Fukushima Medical University,89,1324,13,
10.1101/2022.06.21.496869,biorxiv,1,animal behavior and cognition,year2,2022-06-23,Universidad de Chile,136,1672,26,8.0
10.1101/2022.06.21.496965,biorxiv,1,cell biology,NP,2022-06-23,"Centre of New Technologies, University of Warsaw, S. Banacha 2c, 02-097 Warsaw, Poland.",115,866,3,
10.1101/2022.06.21.497006,biorxiv,1,neuroscience,year1,2022-06-23,"Washington University School of Medicine, St. Louis, MO",60,1248,12,8.0
10.1101/2022.06.22.497222,biorxiv,1,physiology,NP,2022-06-26,University of Arkansas for Medical Sciences,90,1606,3,
10.1101/2022.06.23.22276492,medrxiv,1,neurology,year1,2022-06-28,BarcelonaBeta Brain Research Center,193,1064,27,5.0
10.1101/2022.06.23.497276,biorxiv,1,bioinformatics,year1,2022-06-26,Technical University of Munich,65,1980,3,6.0
10.1101/2022.06.24.497452,biorxiv,1,neuroscience,NP,2022-06-26,Xiamen University,143,1811,15,
10.1101/2022.06.24.497511,biorxiv,1,bioinformatics,NP,2022-06-28,incubate.bio,132,1690,5,
10.1101/2022.06.25.497622,biorxiv,1,pharmacology and toxicology,NP,2022-06-29,Indian Institute of Technology Delhi,135,2023,7,
10.1101/2022.06.26.497640,biorxiv,1,biophysics,year2,2022-06-29,National Institutes of Natural Sciences,118,1095,6,4.0
10.1101/2022.06.27.22276879,medrxiv,1,epidemiology,NP,2022-06-27,"NORMENT, Institute of Clinical Medicine, University of Oslo, Oslo, Norway",79,1944,7,
10.1101/2022.06.27.497832,biorxiv,1,neuroscience,NP,2022-06-30,University of Texas Health Science Center at San Antonio,125,1822,5,
10.1101/2022.06.28.22277006,medrxiv,1,neurology,year2,2022-06-29,Columbia University Vagelos College of Physicians and Surgeons,139,1573,12,1.0
10.1101/2022.06.28.497987,biorxiv,1,bioinformatics,year1,2022-07-02,Indiana University,125,2330,4,
10.1101/2022.06.28.498012,biorxiv,1,neuroscience,NP,2022-07-02,University of Massachusetts Medical School,155,1126,15,
10.1101/2022.06.29.22275982,medrxiv,1,geriatric medicine,NP,2022-06-30,McGill University,99,2952,4,
10.1101/2022.06.29.22276952,medrxiv,1,genetic and genomic medicine,NP,2022-06-29,UK Dementia Research Institute @ Cardiff University,118,1800,9,
10.1101/2022.06.29.22277055,medrxiv,1,neurology,NP,2022-06-30,University of Montreal,89,2541,3,
10.1101/2022.06.29.494500,biorxiv,1,neuroscience,year1,2022-07-02,"ICAR3R - Interdisciplinary Centre for 3Rs in Animal Research, Justus Liebig University Giessen",88,2798,5,1.0
10.1101/2022.06.29.498148,biorxiv,1,neuroscience,year1,2022-07-02,Georgetown University School of Medicine,118,1544,9,2.0
10.1101/2022.06.29.498174,biorxiv,1,neuroscience,year2,2022-07-03,University of Southern California,96,2067,8,0.0
10.1101/2022.06.30.22277053,medrxiv,1,neurology,NP,2022-07-03,"Centre for Medical Image Computing, Medical Physics and Biomedical Engineering, University College London, London, UK",73,2846,7,
10.1101/2022.06.30.22277063,medrxiv,1,neurology,NP,2022-07-03,"Department of Neurology, Massachusetts General Hospital, Harvard Medical School, Boston, USA and Aligning Science Across Parkinson\'s (ASAP) Collaborative Resea",124,1676,11,
10.1101/2022.06.30.22277121,medrxiv,1,neurology,NP,2022-07-04,University of Connecticut Health,115,2826,13,
10.1101/2022.06.30.497714,biorxiv,1,neuroscience,year1,2022-07-04,"Department of Psychobiology and Methods in Behavioral Science, Faculty of Psychology, Complutense University of Madrid (Madrid, Spain) & Research network in pri",142,2209,8,1.0
10.1101/2022.06.30.498241,biorxiv,1,cell biology,year2,2022-06-30,Mayo Clinic,116,1408,13,0.0
10.1101/2022.06.30.498242,biorxiv,1,cell biology,year1,2022-06-30,"NUST ""MISIS""",101,1711,13,
10.1101/2022.06.30.498284,biorxiv,1,neuroscience,year1,2022-07-03,New York University Langone Health and The Nathan Kline Institute,79,2151,2,7.0
10.1101/2022.07.01.498298,biorxiv,1,neuroscience,NP,2022-07-05,"Leiden University Medical Center, Leiden, the Netherlands",100,1727,9,
10.1101/2022.07.01.498373,biorxiv,1,neuroscience,NP,2022-07-03,"Foundation for Research & Technology, Hellas, Greece",143,2029,7,
10.1101/2022.07.02.498556,biorxiv,1,neuroscience,year2,2022-07-05,Vanderbilt University,70,1734,13,2.0
10.1101/2022.07.05.22277068,medrxiv,1,neurology,year1,2022-07-06,Washington University in St Louis,113,1840,17,7.0
10.1101/2022.07.05.498797,biorxiv,1,neuroscience,NP,2022-07-05,The Norwegian University of Science and Technology (NTNU),110,1416,6,
10.1101/2022.07.06.22277146,medrxiv,1,psychiatry and clinical psychology,year1,2022-07-07,UCL,117,1975,5,5.0
10.1101/2022.07.06.498966,biorxiv,1,neuroscience,year1,2022-07-06,Trinity College Dublin,99,992,5,3.0
10.1101/2022.07.06.499051,biorxiv,1,neuroscience,year1,2022-07-07,University of Oxford,120,1732,5,2.0
10.1101/2022.07.07.22277348,medrxiv,1,endocrinology,year1,2022-07-07,National Hospital Organisation Kyoto Medical Center: Kokuritsu Byoin Kiko Kyoto Iryo Center,124,1769,8,1.0
10.1101/2022.07.07.498804,biorxiv,1,neuroscience,year1,2022-07-07,"Cell Signalling and Immunology, University of Dundee, Dundee, UK",132,1322,13,
10.1101/2022.07.07.499128,biorxiv,1,neuroscience,year1,2022-07-07,Boise State University,138,2001,10,0.0
10.1101/2022.07.07.499139,biorxiv,1,neuroscience,year1,2022-07-07,VIB-KU Leuven Center for Brain and Disease Research,76,1361,14,
10.1101/2022.07.07.499150,biorxiv,1,bioinformatics,year1,2022-07-10,Wroclaw University of Science and Technology,59,1957,3,
10.1101/2022.07.08.22275837,medrxiv,1,epidemiology,year1,2022-07-09,University of Oxford,148,2016,11,3.0
10.1101/2022.07.08.22277373,medrxiv,1,geriatric medicine,year1,2022-07-10,National Institutes of Health,75,2219,11,55.0
10.1101/2022.07.10.499471,biorxiv,1,neuroscience,NP,2022-07-11,University College London,88,1581,5,
10.1101/2022.07.11.499553,biorxiv,1,neuroscience,year1,2022-07-12,Rajiv Gandhi Centre for Biotechnology,73,1625,2,1.0
10.1101/2022.07.12.22277509,medrxiv,1,neurology,NP,2022-07-13,Dementia Research Institute at Imperial College,109,1116,15,
10.1101/2022.07.12.22277556,medrxiv,1,neurology,NP,2022-07-13,University of Pittsburgh,100,1878,36,
10.1101/2022.07.12.22277557,medrxiv,1,genetic and genomic medicine,NP,2022-07-13,"Department of Neuroscience, Mayo Clinic, Jacksonville, FL, 32224, USA",174,2393,11,
10.1101/2022.07.12.499737,biorxiv,1,neuroscience,NP,2022-07-13,UNC Chapel Hill,99,1829,6,
10.1101/2022.07.12.499784,biorxiv,1,neuroscience,NP,2022-07-14,University College London,157,2160,4,
10.1101/2022.07.13.499561,biorxiv,1,neuroscience,year1,2022-07-16,University of Pittsburgh,67,1887,5,0.0
10.1101/2022.07.13.499937,biorxiv,1,molecular biology,NP,2022-07-15,Boston University School of Medicine,78,866,8,
10.1101/2022.07.14.500072,biorxiv,1,bioinformatics,NP,2022-07-14,Univeristy of Warsaw,96,1740,3,
10.1101/2022.07.15.500093,biorxiv,1,neuroscience,year1,2022-07-16,University of Rochester School of Medicine,125,2292,2,
10.1101/2022.07.16.22277709,medrxiv,1,neurology,year1,2022-07-19,Touro University California,92,2304,2,3.0
10.1101/2022.07.16.500310,biorxiv,1,bioinformatics,year1,2022-07-18,"Xinjiang Technical Institute of Physics and Chemistry, Chinese Academy of Sciences",98,1000,6,6.0
10.1101/2022.07.17.500351,biorxiv,1,neuroscience,NP,2022-07-18,University of Massachusetts,66,1171,5,
10.1101/2022.07.18.22277767,medrxiv,1,epidemiology,year1,2022-07-19,Icahn School of Medicine Mount Sinai,56,1502,2,0.0
10.1101/2022.07.18.500473,biorxiv,1,neuroscience,year1,2022-07-19,University of Michigan,122,1549,11,
10.1101/2022.07.18.500549,biorxiv,1,systems biology,year1,2022-07-20,University of Pittsburgh School of Medicine DBMI,198,4006,9,1.0
10.1101/2022.07.19.22277546,medrxiv,1,neurology,NP,2022-07-19,German Centre for Neurodegenerative Diseases (DZNE),145,2856,44,
10.1101/2022.07.19.22277815,medrxiv,1,psychiatry and clinical psychology,NP,2022-07-22,Cardiff University,123,2950,2,
10.1101/2022.07.19.500618,biorxiv,1,neuroscience,year1,2022-07-20,Neuroelectrics,126,3092,8,5.0
10.1101/2022.07.19.500641,biorxiv,1,neuroscience,year1,2022-07-20,Universtiy of Colorado Anschutz Medical Campus,112,2378,14,1.0
10.1101/2022.07.19.500681,biorxiv,1,neuroscience,year1,2022-07-20,Temple University Lewis Katz School of Medicine,152,1938,14,2.0
10.1101/2022.07.20.22277523,medrxiv,1,neurology,NP,2022-07-22,University of Wisconsin-Madison,75,1861,15,
10.1101/2022.07.20.22277657,medrxiv,1,genetic and genomic medicine,NP,2022-07-22,"Research Center and Memory Clinic, Ace Alzheimer Center Barcelona, Universidad Internacional de Catalunya, Spain",111,1553,38,
10.1101/2022.07.21.500921,biorxiv,1,systems biology,NP,2022-07-22,University of Luxembourg,128,1170,7,
10.1101/2022.07.21.500964,biorxiv,1,neuroscience,year1,2022-07-22,Yale School of Medicine,76,1422,9,3.0
10.1101/2022.07.21.501004,biorxiv,1,neuroscience,year1,2022-07-22,Tufts University School of Medicine,123,3471,12,1.0
10.1101/2022.07.22.500895,biorxiv,1,neuroscience,NP,2022-07-23,National Taiwan University,140,1454,6,
10.1101/2022.07.22.501017,biorxiv,1,neuroscience,NP,2022-07-25,Emory School of Medicine,134,1152,12,
10.1101/2022.07.22.501151,biorxiv,1,neuroscience,year1,2022-07-22,UNC Chapel Hill,132,1644,4,4.0
10.1101/2022.07.22.501178,biorxiv,1,neuroscience,NP,2022-07-23,"Department of Neurosciences, Lerner Research Institute, Cleveland Clinic, Cleveland, OH, USA",70,1432,9,
10.1101/2022.07.24.22277966,medrxiv,1,psychiatry and clinical psychology,NP,2022-07-25,university of calgary,48,1743,2,
10.1101/2022.07.24.501309,biorxiv,1,neuroscience,NP,2022-07-25,"Department of Biomedical Engineering, The Pennsylvania State University, PA, USA; Institute for Computational and Data Sciences, The Pennsylvania State Universi",137,3149,5,
10.1101/2022.07.25.22278025,medrxiv,1,infectious diseases,NP,2022-07-25,"Washington University School of Medicine, St Louis, MO, USA",112,1632,22,
10.1101/2022.07.25.501464,biorxiv,1,bioinformatics,year1,2022-07-27,Ottawa Hospital Research Institute,104,1414,2,
10.1101/2022.07.25.501480,biorxiv,1,animal behavior and cognition,NP,2022-07-25,University of Technology Sydney,141,1926,8,
10.1101/2022.07.26.501499,biorxiv,1,neuroscience,year1,2022-07-28,"Institut de Recherches Cliniques de Montréal, Montreal",94,1240,6,4.0
10.1101/2022.07.26.501500,biorxiv,1,neuroscience,year1,2022-07-27,University of Zurich,113,1731,8,4.0
10.1101/2022.07.27.22278120,medrxiv,1,cardiovascular medicine,NP,2022-07-29,UCL,119,1743,10,
10.1101/2022.07.27.501634,biorxiv,1,bioengineering,year1,2022-07-29,University of Washington,138,1061,7,2.0
10.1101/2022.07.27.501715,biorxiv,1,cell biology,year1,2022-07-29,"Lausanne, University of",79,1204,7,0.0
10.1101/2022.07.27.501775,biorxiv,1,bioinformatics,NP,2022-07-29,Broad Institute,66,772,4,
10.1101/2022.07.28.22278159,medrxiv,1,health informatics,NP,2022-07-31,"School of Biomedical Engineering & Imaging Sciences, Kings College London, London, UK",69,6636,22,
10.1101/2022.07.28.501879,biorxiv,1,neuroscience,NP,2022-08-01,Georgia Institute of Technology,83,2508,3,
10.1101/2022.07.30.502154,biorxiv,1,biochemistry,NP,2022-07-30,Université du Québec  à Trois-Rivières,212,1087,4,
10.1101/2022.07.31.502217,biorxiv,1,neuroscience,NP,2022-08-02,University of Washington,116,1035,6,
10.1101/2022.07.31.502227,biorxiv,1,neuroscience,NP,2022-08-02,University of Southern California,123,1576,8,
10.1101/2022.08.02.22278185,medrxiv,1,neurology,year1,2022-08-03,"Luebeck Interdisciplinary Platform for Genome Analytics (LIGA), University of Luebeck",102,1799,39,
10.1101/2022.08.02.22278338,medrxiv,1,epidemiology,NP,2022-08-03,West Virginia University,115,1093,6,
10.1101/2022.08.02.502408,biorxiv,1,biophysics,year1,2022-08-03,"School of Chemistry, Monash University, Clayton, VIC 3800, Australia",61,2088,6,1.0
10.1101/2022.08.02.502447,biorxiv,1,immunology,year1,2022-08-03,University of Oxford,127,1051,7,5.0
10.1101/2022.08.03.502645,biorxiv,1,bioinformatics,year1,2022-08-05,Chemistry and Chemical Engineering Research Center of Iran,90,1359,4,2.0
10.1101/2022.08.03.502692,biorxiv,1,neuroscience,NP,2022-08-05,University of Kentucky,101,1341,7,
10.1101/2022.08.04.22278442,medrxiv,1,genetic and genomic medicine,year1,2022-08-06,NIH,68,1007,20,9.0
10.1101/2022.08.05.22278457,medrxiv,1,neurology,NP,2022-08-08,Kings College London,124,1073,25,
10.1101/2022.08.05.502918,biorxiv,1,neuroscience,year1,2022-08-06,"MMDN Univ. Montpellier, EPHE, INSERM, Montpellier,  France and  PSL Research University, Paris, France",79,1243,7,2.0
10.1101/2022.08.07.503077,biorxiv,1,neuroscience,NP,2022-08-07,"School of Chemical Biology and Biotechnology, Peking University Shenzhen Graduate School",103,1141,1,
10.1101/2022.08.08.22278570,medrxiv,1,psychiatry and clinical psychology,NP,2022-08-10,"University of California, San Diego",92,1038,9,
10.1101/2022.08.08.503156,biorxiv,1,neuroscience,NP,2022-08-11,University of Antwerp,98,2233,12,
10.1101/2022.08.08.503250,biorxiv,1,neuroscience,year1,2022-08-11,University of Tasmania,98,1902,12,4.0
10.1101/2022.08.08.503255,biorxiv,1,neuroscience,NP,2022-08-11,Brigham and Women's Hospital,83,1205,2,
10.1101/2022.08.09.503234,biorxiv,1,genetics,NP,2022-08-11,Virginia Commonwealth University,158,1875,11,
10.1101/2022.08.11.22278482,medrxiv,1,pharmacology and therapeutics,NP,2022-08-12,Acadia Pharmaceuticals Inc.,125,2425,6,
10.1101/2022.08.11.503673,biorxiv,1,neuroscience,NP,2022-08-15,"University of California, Davis",97,1123,7,
10.1101/2022.08.12.22278704,medrxiv,1,genetic and genomic medicine,year1,2022-08-17,Emory University School of Medicine,154,1769,6,0.0
10.1101/2022.08.13.503827,biorxiv,1,neuroscience,NP,2022-08-15,"The Key Laboratory of Biomedical Information Engineering, Ministry of Education, Department of Biomedical Engineering, School of Life Science and Technology, Xi",111,2261,9,
10.1101/2022.08.14.503923,biorxiv,1,neuroscience,NP,2022-08-15,Tokyo Institute of Technology,128,2605,6,
